salario,variable,variable_booleano,vacaciones,teletrabajo,jornada_tipo,funciones,contrato_tipo,nivel_profesional,formacion_minima,personas_a_cargo,experiencia,num_habilidades,num_tecnologias
0.1758957654723127,0.0,0.0,0.5,1.0,0.9117647058823527,0.16842105263157894,1.0000000000000002,0.18367346938775506,0.29846153846153844,0.0,1.0,0.0,0.35000000000000003
0.25732899022801303,0.0,0.0,0.5333333333333334,1.0,0.9999999999999999,0.3052631578947368,1.0000000000000002,0.2857142857142857,0.4384615384615385,0.0,1.0,0.0,0.05
0.48534201954397393,0.0,0.0,0.6666666666666667,1.0,0.9117647058823527,0.4842105263157895,1.0000000000000002,0.18367346938775506,0.47692307692307684,0.0,1.0,0.2631578947368421,0.0
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.3684210526315789,0.25
0.4201954397394137,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.23157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.42105263157894735,0.25
0.25732899022801303,0.0,0.0,0.5,1.0,0.9999999999999999,0.28421052631578947,1.0000000000000002,0.18367346938775506,0.3538461538461538,0.0,1.0,0.3157894736842105,0.0
0.25732899022801303,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.3,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.42105263157894735,0.15000000000000002
0.2899022801302932,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.22105263157894733,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.42105263157894735,0.30000000000000004
0.2899022801302932,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.2894736842105263,1.0000000000000002,0.08163265306122448,0.33076923076923076,0.0,1.0,0.10526315789473684,0.30000000000000004
0.24429967426710097,0.12,1.0,0.5,1.0,0.9117647058823527,0.331578947368421,1.0000000000000002,0.08163265306122448,0.30769230769230765,0.0,1.0,0.2631578947368421,0.0
0.40390879478827363,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.4473684210526316,1.0000000000000002,0.18367346938775506,0.39999999999999997,0.0,1.0,0.47368421052631576,0.05
0.3550488599348534,0.16,1.0,0.39999999999999997,1.0,0.9117647058823527,0.2578947368421053,1.0000000000000002,0.08163265306122448,0.30769230769230765,0.0,1.0,0.2631578947368421,0.35000000000000003
0.38762214983713356,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.28947368421052627,1.0000000000000002,0.18367346938775506,0.39999999999999997,0.0,1.0,0.42105263157894735,0.0
0.30618892508143325,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.31052631578947365,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.3157894736842105,0.2
0.3224755700325733,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.42105263157894735,0.15000000000000002
0.25732899022801303,0.08,1.0,0.4333333333333333,1.0,0.9999999999999999,0.24210526315789474,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.631578947368421,0.30000000000000004
0.4690553745928339,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.2736842105263158,1.0000000000000002,0.48979591836734687,0.29999999999999993,0.0,1.0,0.42105263157894735,0.15000000000000002
0.30618892508143325,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.26842105263157895,1.0000000000000002,0.08163265306122448,0.3538461538461538,0.0,1.0,0.15789473684210525,0.05
0.2899022801302932,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.15789473684210525,1.0000000000000002,0.18367346938775506,0.33076923076923076,0.0,1.0,0.3157894736842105,0.4
0.3387622149837134,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.19473684210526312,1.0000000000000002,0.18367346938775506,0.45384615384615384,0.0,1.0,0.21052631578947367,0.1
0.3387622149837134,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.23157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.5263157894736842,0.30000000000000004
0.38762214983713356,0.3,1.0,0.4333333333333333,0.5,0.9117647058823527,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.3157894736842105,0.25
0.1758957654723127,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.3,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.3684210526315789,0.2
0.3127035830618893,0.1,1.0,0.39999999999999997,1.0,0.9999999999999999,0.24210526315789474,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.631578947368421,0.35000000000000003
0.2899022801302932,0.0,0.0,0.5,1.0,0.9999999999999999,0.15789473684210525,1.0000000000000002,0.18367346938775506,0.29846153846153844,0.0,1.0,0.2631578947368421,0.4
0.20846905537459284,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.3,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.21052631578947367,0.2
0.32573289902280134,0.0,0.0,0.4333333333333333,1.0,0.9117647058823527,0.31052631578947365,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.3157894736842105,0.25
0.4201954397394137,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.43157894736842106,1.0000000000000002,0.18367346938775506,0.5,0.0,1.0,0.15789473684210525,0.15000000000000002
0.5504885993485342,0.0,0.0,0.5,1.0,0.9999999999999999,0.10526315789473684,1.0000000000000002,0.18367346938775506,0.3692307692307692,0.0,1.0,0.3157894736842105,0.35000000000000003
0.3224755700325733,0.04,1.0,0.6666666666666667,1.0,0.9999999999999999,0.19473684210526315,1.0000000000000002,0.18367346938775506,0.3538461538461538,0.0,1.0,0.21052631578947367,0.0
0.501628664495114,0.0,0.0,0.5,1.0,0.9117647058823527,0.1894736842105263,1.0000000000000002,0.5918367346938774,0.29999999999999993,0.0,1.0,0.3684210526315789,0.25
0.19218241042345277,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.1473684210526316,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.21052631578947367,0.25
0.4201954397394137,0.1,1.0,0.39999999999999997,1.0,0.9117647058823527,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.3157894736842105,0.2
0.38762214983713356,0.16,1.0,0.39999999999999997,1.0,0.9999999999999999,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.5789473684210527,0.25
0.3550488599348534,0.0,0.0,0.5333333333333334,1.0,0.9999999999999999,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.21052631578947367,0.2
0.3550488599348534,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.23157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.42105263157894735,0.25
0.45276872964169385,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.25263157894736843,1.0000000000000002,0.18367346938775506,0.5,0.0,1.0,0.3684210526315789,0.45
0.24104234527687296,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.43157894736842106,1.0000000000000002,0.08163265306122448,0.30769230769230765,0.0,1.0,0.3157894736842105,0.1
0.3224755700325733,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.20526315789473681,1.0000000000000002,0.2857142857142857,0.4076923076923077,0.0,1.0,0.42105263157894735,0.35000000000000003
0.3224755700325733,0.2,1.0,0.5,1.0,0.9999999999999999,0.28947368421052627,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.3684210526315789,0.0
0.3224755700325733,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.37368421052631573,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.2631578947368421,0.25
0.2899022801302932,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.22105263157894733,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.47368421052631576,0.30000000000000004
0.1758957654723127,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.42631578947368415,1.0000000000000002,0.08163265306122448,0.2769230769230769,0.0,1.0,0.15789473684210525,0.0
0.25732899022801303,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.3,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.3157894736842105,0.15000000000000002
0.3550488599348534,0.0,0.0,0.4333333333333333,1.0,0.9117647058823527,0.4052631578947368,1.0000000000000002,0.08163265306122448,0.39999999999999997,0.0,1.0,0.0,0.15000000000000002
0.30618892508143325,0.0,0.0,0.5,1.0,0.9117647058823527,0.22105263157894733,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.42105263157894735,0.1
0.15960912052117265,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.3473684210526316,1.0000000000000002,0.18367346938775506,0.3153846153846153,0.0,1.0,0.47368421052631576,0.0
0.2768729641693811,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.28421052631578947,1.0000000000000002,0.18367346938775508,0.3846153846153846,0.0,1.0,0.2631578947368421,0.30000000000000004
0.30618892508143325,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.28947368421052627,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.3684210526315789,0.30000000000000004
0.2899022801302932,0.0,0.0,0.4333333333333333,1.0,0.9117647058823527,0.31052631578947365,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.5263157894736842,0.2
0.2964169381107492,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.37368421052631573,1.0000000000000002,0.18367346938775508,0.4076923076923077,0.0,1.0,0.15789473684210525,0.25
0.2899022801302932,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.3,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.3684210526315789,0.25
0.3550488599348534,0.0,0.0,0.4333333333333333,1.0,0.9117647058823527,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.46923076923076923,0.0,1.0,0.0,0.0
0.30618892508143325,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.11578947368421053,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.15789473684210525,0.25
0.24104234527687296,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.3578947368421052,1.0000000000000002,0.08163265306122448,0.30769230769230765,0.0,1.0,0.15789473684210525,0.25
0.3550488599348534,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.2631578947368421,0.2
0.38762214983713356,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.3157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.3157894736842105,0.15000000000000002
0.2736156351791531,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.2894736842105263,1.0000000000000002,0.08163265306122448,0.25384615384615383,0.0,1.0,0.05263157894736842,0.25
0.23127035830618894,0.0,0.0,0.4333333333333333,1.0,0.9117647058823527,0.13157894736842105,1.0000000000000002,0.18367346938775506,0.3984615384615384,0.0,1.0,0.3684210526315789,0.45
0.3127035830618893,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.43157894736842095,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.15789473684210525,0.2
0.4201954397394137,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.23157894736842105,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.5263157894736842,0.30000000000000004
0.22475570032573292,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.26315789473684215,1.0000000000000002,0.2857142857142857,0.2615384615384615,0.0,1.0,0.42105263157894735,0.15000000000000002
0.4201954397394137,0.14,1.0,0.39999999999999997,0.5,0.9999999999999999,0.3894736842105263,1.0000000000000002,0.18367346938775506,0.43076923076923074,0.0,1.0,0.3684210526315789,0.1
0.19218241042345277,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.1789473684210526,1.0000000000000002,0.48979591836734687,0.2538461538461538,0.0,1.0,0.2631578947368421,0.25
0.38762214983713356,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.23157894736842102,1.0000000000000002,0.2857142857142857,0.45384615384615384,0.0,1.0,0.3684210526315789,0.25
0.6482084690553747,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.32105263157894737,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.0,0.0
0.48534201954397393,0.0,0.0,0.6333333333333333,1.0,0.9117647058823527,0.4473684210526315,1.0000000000000002,0.18367346938775506,0.423076923076923,0.0,1.0,0.631578947368421,0.0
0.25732899022801303,0.0,0.0,0.46666666666666673,1.0,0.9999999999999999,0.3473684210526316,1.0000000000000002,0.18367346938775506,0.4753846153846153,0.0,1.0,0.0,0.15000000000000002
0.5179153094462541,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.2631578947368421,1.0000000000000002,0.08163265306122448,0.5,0.0,1.0,0.0,0.30000000000000004
0.30618892508143325,0.06,1.0,0.4333333333333333,1.0,0.9999999999999999,0.16842105263157894,1.0000000000000002,0.18367346938775506,0.3753846153846153,0.0,1.0,0.3684210526315789,0.5
0.25732899022801303,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.22105263157894733,1.0000000000000002,0.18367346938775506,0.4076923076923077,0.0,1.0,0.21052631578947367,0.25
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.28421052631578947,1.0000000000000002,0.18367346938775506,0.3846153846153846,0.0,1.0,0.3684210526315789,0.30000000000000004
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.30526315789473685,1.0000000000000002,0.18367346938775506,0.39076923076923076,0.0,1.0,0.0,0.4
0.4364820846905538,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.0,0.0
0.38762214983713356,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.3127035830618893,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.2631578947368421,0.9200000000000003,0.08163265306122448,0.5076923076923077,0.0,1.0,0.0,0.2
0.24104234527687296,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.2631578947368421,0.9200000000000003,0.2857142857142857,0.43076923076923074,0.0,1.0,0.0,0.05
0.4201954397394137,0.32,1.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4076923076923077,0.0,1.0,0.0,0.05
0.38762214983713356,0.0,0.0,0.5333333333333334,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.4201954397394137,0.1,1.0,0.4333333333333333,1.0,0.9999999999999999,0.18421052631578946,0.9200000000000003,0.08163265306122448,0.3769230769230769,0.0,1.0,0.0,0.35000000000000003
0.3224755700325733,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.24210526315789477,1.0000000000000002,0.38775510204081626,0.46923076923076923,0.0,1.0,0.0,0.0
0.2899022801302932,0.0,0.0,0.39999999999999997,0.5,0.9999999999999999,0.2631578947368421,1.0000000000000002,0.38775510204081626,0.2307692307692307,0.0,1.0,0.3684210526315789,0.2
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3052631578947368,1.0000000000000002,0.2857142857142857,0.4384615384615385,0.0,1.0,0.0,0.0
0.4201954397394137,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3052631578947368,1.0000000000000002,0.2857142857142857,0.4384615384615385,0.0,1.0,0.0,0.0
0.38436482084690554,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3,1.0000000000000002,0.18367346938775508,0.4384615384615385,0.0,1.0,0.0,0.0
0.3550488599348534,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.46923076923076923,0.0,1.0,0.0,0.0
0.30618892508143325,0.0,0.0,0.39999999999999997,0.5,0.9117647058823527,0.19473684210526315,1.0000000000000002,0.38775510204081626,0.5,0.0,1.0,0.0,0.0
0.3224755700325733,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3473684210526316,1.0000000000000002,0.08163265306122448,0.39230769230769225,0.0,1.0,0.0,0.15000000000000002
0.2736156351791531,0.04,1.0,0.39999999999999997,0.5,0.9117647058823527,0.2578947368421053,1.0000000000000002,0.38775510204081626,0.4384615384615385,0.0,1.0,0.0,0.0
0.38762214983713356,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.3550488599348534,0.4,1.0,0.39999999999999997,1.0,0.9117647058823527,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.46923076923076923,0.0,1.0,0.0,0.0
0.13680781758957655,0.0,0.0,0.39999999999999997,1.0,0.9999999999999999,0.13157894736842107,1.0000000000000002,0.2857142857142857,0.3984615384615384,0.0,1.0,0.3684210526315789,0.4
0.30618892508143325,0.1,1.0,0.39999999999999997,1.0,0.9117647058823527,0.19473684210526315,1.0000000000000002,0.38775510204081626,0.46923076923076923,0.0,1.0,0.0,0.0
0.3224755700325733,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.24210526315789477,1.0000000000000002,0.38775510204081626,0.46923076923076923,0.0,1.0,0.0,0.0
0.3713355048859935,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.4384615384615385,0.0,1.0,0.0,0.0
0.38762214983713356,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.4201954397394137,0.0,0.0,0.4333333333333333,1.0,0.9999999999999999,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.3713355048859935,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.4384615384615385,0.0,1.0,0.0,0.0
0.2964169381107492,0.0,0.0,0.6666666666666667,1.0,0.9117647058823527,0.3,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.2631578947368421,0.25
0.45276872964169385,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4076923076923077,0.0,1.0,0.0,0.0
0.4201954397394137,0.1,1.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.40716612377850164,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.35789473684210527,1.0000000000000002,0.08163265306122448,0.4384615384615385,0.0,1.0,0.0,0.0
0.25732899022801303,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.3578947368421052,1.0000000000000002,0.08163265306122448,0.3846153846153846,0.0,1.0,0.2631578947368421,0.2
0.2899022801302932,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.2947368421052632,1.0000000000000002,0.38775510204081626,0.4384615384615385,0.0,1.0,0.0,0.0
0.19218241042345277,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.20526315789473681,1.0000000000000002,0.2857142857142857,0.4076923076923077,0.0,1.0,0.42105263157894735,0.30000000000000004
0.15960912052117265,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.29473684210526313,0.9200000000000003,0.18367346938775506,0.4076923076923077,0.0,1.0,0.0,0.0
0.3550488599348534,0.0,0.0,0.39999999999999997,1.0,0.9117647058823527,0.21578947368421053,1.0000000000000002,0.2857142857142857,0.46923076923076923,0.0,1.0,0.0,0.0
0.3224755700325733,0.0,0.0,0.6666666666666667,1.0,0.9117647058823527,0.3263157894736842,1.0000000000000002,0.08163265306122448,0.30769230769230765,0.0,1.0,0.2631578947368421,0.30000000000000004
